,time,weekday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
24,2014-04-15,1,6.666666666666667,-0.3333333333333333,0.6666666666666666,0.014393939393939398,532.878000020981,0.0,0.0,3246.2529999999997,92.656,0.0,0.0,0.0,0.0,61.786,7.222,0.0,0.0,0.0,
25,2014-04-16,2,6.0,0.5,0.25,0.0917191876750701,648.0390000343323,0.0,0.0,5249.664000000001,0.0,0.0,0.0,0.0,0.0,54.327,8.264,0.0,0.0,0.0,
26,2014-04-17,3,6.2,-0.4,0.4,0.11189075630252121,854.1019995212558,0.0,1.0,9613.431999999999,55.507999999999996,0.0,0.0,0.0,77.54299999999999,85.62700000000001,18.177,0.0,0.0,0.0,
27,2014-04-18,4,6.5,0.0,0.0,0.0,179.61500024795532,0.0,0.0,3512.1079999999997,36.177,0.0,0.0,0.0,0.0,21.18,0.0,0.0,0.0,0.0,
28,2014-04-19,5,6.5,0.25,0.75,0.008333333333333325,186.47500038146978,0.0,1.0,111.248,81.118,0.0,0.0,0.0,0.0,57.602,0.0,0.0,0.0,0.0,
29,2014-04-20,6,7.5,-1.0,1.0,0.02100840336134455,718.7870004177084,0.0,1.0,463.352,44.253,0.0,0.0,169.699,0.0,41.290000000000006,0.0,0.0,0.0,0.0,
30,2014-04-21,0,6.75,-0.25,0.75,0.07083333333333333,743.3549995422371,1.0,0.0,1853.5079999999998,472.05600000000004,0.0,0.0,0.0,0.0,42.299,18.149,0.0,0.0,0.0,
31,2014-04-22,1,7.4,-0.2,0.8,0.05173913043478266,752.9970002174375,1.0,1.0,1757.591,153.28300000000002,0.0,0.0,0.0,0.0,39.316,198.966,0.0,0.0,0.0,
32,2014-04-23,2,6.666666666666667,-0.6666666666666666,0.3333333333333333,0.06944444444444434,592.9800000190733,0.0,0.0,471.72,42.937,0.0,0.0,0.0,0.0,35.192,14.192,47.435,0.0,0.0,
33,2014-04-24,3,7.333333333333333,0.0,0.6666666666666666,0.08888888888888878,639.4580001831058,0.0,0.0,409.60900000000004,63.505,0.0,0.0,0.0,32.423,38.394000000000005,0.0,94.26599999999999,0.0,0.0,
34,2014-04-25,4,7.8,0.6,1.2,0.02166666666666666,844.0949995517735,0.0,0.0,2008.7240000000002,540.7420000000001,0.0,0.0,0.0,0.0,59.428,0.0,0.0,0.0,0.0,
35,2014-04-26,5,8.0,1.0,2.0,0.0,162.4120001792908,0.0,1.0,9401.940999999999,6.028,0.0,0.0,0.0,0.0,31.134,0.0,0.0,0.0,0.0,
36,2014-04-27,6,8.0,-0.6666666666666666,1.0,0.1722222222222222,333.9030003547676,0.0,0.0,114.282,166.375,0.0,0.0,0.0,0.0,38.494,0.0,0.0,0.0,0.0,
37,2014-04-30,2,7.0,1.0,1.0,0.0125,485.55799984931946,1.0,0.0,451.45,60.865,0.0,0.0,0.0,0.0,38.655,0.0,0.0,0.0,0.0,
38,2014-05-01,3,6.5,0.5,0.5,0.0046296296296296,128.3760001659394,0.0,0.0,153.29200000000003,0.0,0.0,0.0,0.0,0.0,16.293,0.0,0.0,0.0,0.0,
39,2014-05-02,4,6.333333333333333,0.3333333333333333,1.0,0.06944444444444432,520.1400003433225,0.0,0.0,296.736,7.036,0.0,0.0,0.0,0.0,47.684,179.511,0.0,0.0,0.0,
40,2014-05-03,5,6.8,0.4,1.0,0.019999999999999983,665.8590002059939,0.0,0.0,445.49300000000005,117.48,0.0,0.0,0.0,0.0,81.438,21.135,0.0,0.0,0.0,
41,2014-05-04,6,6.8,0.0,0.8,0.00166666666666666,394.1900002956389,0.0,0.0,253.963,50.903000000000006,0.0,0.0,0.0,0.0,58.296,31.135,0.0,0.0,0.0,
42,2014-05-05,0,7.0,-1.0,1.0,0.0303030303030303,223.8300004005431,0.0,0.0,4706.483,129.827,0.0,0.0,0.0,0.0,22.414,0.0,0.0,0.0,0.0,
