,time,weekday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
20,2014-04-20,6,7.5,-0.5,1.0,0.09489862486014229,5552.422001123429,0.0,0.0,770.4820000000001,232.654,151.125,11.11,211.4,0.0,50.55200000000001,1968.028,202.421,0.0,781.87,
21,2014-04-21,0,8.0,-0.25,1.0,0.1891176641544624,5130.539000511169,0.0,0.0,1001.135,998.004,195.25799999999998,0.0,67.439,0.0,44.513999999999996,1406.534,94.48400000000001,0.0,256.48799999999994,
22,2014-04-22,1,7.5,-0.5,1.0,0.13792472567539404,11838.814999103539,0.0,0.0,7962.286000000002,2693.5620000000004,86.344,0.0,47.307,0.0,48.482,1626.5639999999999,214.75000000000003,43.577,20.337,
23,2014-04-23,2,6.8,0.0,1.0,0.19633665245164286,10125.68899917602,0.0,1.0,4171.011,2312.986,1546.797,30.445999999999998,89.514,0.0,48.873,2738.467,217.304,16.097,0.0,
24,2014-04-24,3,8.0,-0.2,1.2,0.1320751847023033,14048.073001384737,0.0,0.0,3450.6560000000004,3950.333,507.36499999999995,17.334999999999997,86.685,0.0,48.54599999999999,3314.453,0.0,0.0,1800.118,
25,2014-04-25,4,7.0,-0.6,1.0,0.2152049079856564,5368.0869994163495,0.0,0.0,3324.7979999999993,1478.831,34.246,22.16,37.242999999999995,0.0,56.83,2007.216,89.54700000000001,0.0,10.033,
26,2014-04-26,5,8.0,0.5,1.0,0.1140150975644495,2910.3429996967325,0.0,0.0,598.045,406.409,77.907,6.017,51.239,23.264,37.866,1048.45,129.18,0.0,0.0,
27,2014-04-27,6,7.25,0.25,0.5,0.16011340977068797,15154.335000276566,0.0,0.0,1144.344,1693.218,558.951,45.637,59.525999999999996,0.0,75.066,2470.647,182.125,64.464,236.878,
28,2014-04-28,0,7.5,0.0,1.0,0.03389830508474575,2686.7569997310666,0.0,0.0,1702.12,718.327,74.999,0.0,0.0,0.0,688.1129999999999,290.841,81.965,0.0,7.022,
29,2014-04-30,2,6.0,0.0,0.0,0.0,208.5230000019074,0.0,0.0,42.509,220.18,0.0,0.0,0.0,0.0,15.542,38.171,0.0,0.0,0.0,
30,2014-05-01,3,6.4,-0.4,0.4,0.0568487394957984,4793.261999607086,0.0,1.0,5276.358,1086.082,192.385,4.074,144.029,0.0,62.155,1880.052,82.913,97.068,12.065,
31,2014-05-02,4,6.4,-0.25,0.6666666666666666,0.1795183149737778,10893.700999021532,1.0,0.0,4828.627,2976.755,371.722,85.079,477.962,0.0,363.831,3295.165,30.166,0.0,5.405,
32,2014-05-03,5,7.4,-0.25,1.0,0.10810535410260966,8651.626000642778,2.0,0.0,3104.5109999999995,2627.3869999999997,144.73700000000002,5.023,621.539,0.0,89.659,2059.0460000000003,0.0,130.773,238.355,
33,2014-05-04,6,6.8,-0.2,0.6666666666666666,0.05674329738058551,10450.392999172213,0.0,0.0,2925.2200000000003,1805.1689999999999,527.476,12.035,419.11199999999997,0.0,175.07799999999997,2132.743,118.76499999999999,0.0,1047.926,
34,2014-05-05,0,7.25,-0.25,1.0,0.11235161107970613,3270.3479990959177,0.0,0.0,840.175,741.684,0.0,0.0,0.0,0.0,43.485,933.4490000000001,0.0,56.426,454.036,
35,2014-05-07,2,6.5,0.5,0.0,0.033279490860570436,15972.468999862673,2.0,0.0,9053.606000000002,4354.000000000001,479.22400000000005,48.858999999999995,737.679,0.0,601.364,4330.493,236.588,92.94200000000001,66.22,
36,2014-05-08,3,6.5,-1.0,0.5,0.04303982462550235,1693.0579996109013,0.0,0.0,1399.7930000000001,308.116,0.0,0.0,148.867,0.0,20.122,1212.5249999999999,0.0,0.0,0.0,
