,time,weekday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
77,2014-04-13 12:00:00,6,7.0,-1.0,1.0,,16.9159998893738,0.0,0.0,13.865,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
78,2014-04-13 17:00:00,6,7.0,-1.0,1.0,0.363636363636364,95.40500020980838,0.0,2.0,43.022,0.0,0.0,0.0,0.0,0.0,6.052,46.323,0.0,0.0,0.0,
79,2014-04-14 15:00:00,0,7.0,-1.0,1.0,,91.84899997711179,4.0,0.0,91.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
80,2014-04-14 18:00:00,0,7.0,1.0,1.0,0.0,5.20600008964539,0.0,0.0,43.589999999999996,19.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
81,2014-04-14 21:00:00,0,7.0,1.0,1.0,,105.38200020790094,0.0,0.0,36.722,62.882,0.0,0.0,0.0,0.0,0.0,5.708,0.0,0.0,0.0,
82,2014-04-15 18:00:00,1,7.0,-1.0,,0.0,4.1340000629425,0.0,0.0,5.135,8.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
83,2014-04-16 12:00:00,2,7.0,2.0,,,93.4130001068115,1.0,0.0,93.37100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
84,2014-04-16 15:00:00,2,7.0,2.0,1.0,0.0,155.42000031471213,1.0,0.0,59.851,95.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
85,2014-04-16 21:00:00,2,7.0,2.0,1.0,0.23728813559322,249.47600030899088,0.0,4.0,76.00900000000001,166.10500000000002,0.0,0.0,0.0,0.0,7.089,0.0,0.0,0.0,0.0,
86,2014-04-17 10:00:00,3,8.0,-1.0,1.0,0.0545454545454545,227.21799993515043,0.0,0.0,75.53799999999998,56.036,0.0,0.0,0.0,0.0,5.041,90.522,0.0,0.0,0.0,
87,2014-04-17 15:00:00,3,7.0,-1.0,1.0,,20.0139999389648,1.0,0.0,12.965,7.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
88,2014-04-17 21:00:00,3,7.0,-1.0,1.0,0.193181818181818,199.055999994278,0.0,0.0,80.448,10.038,0.0,102.41,0.0,0.0,6.075,0.0,0.0,0.0,0.0,
89,2014-04-18 10:00:00,4,7.0,-1.0,1.0,0.0,834.689999818802,2.0,2.0,202.10299999999995,384.76,56.527,0.0,0.0,0.0,7.124,183.51899999999998,0.0,0.0,0.0,
90,2014-04-18 12:00:00,4,7.0,,,0.0,279.2499997615822,0.0,0.0,6.704,254.301,0.0,0.0,0.0,0.0,0.0,18.089,0.0,0.0,0.0,
91,2014-04-18 21:00:00,4,6.0,-1.0,1.0,0.0333333333333333,82.8389999866486,0.0,0.0,7.1899999999999995,75.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
92,2014-04-19 09:00:00,5,7.0,-1.0,1.0,,1138.9699995517738,0.0,0.0,77.11999999999999,0.0,1061.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
93,2014-04-21 12:00:00,0,7.0,2.0,1.0,,72.75499963760367,0.0,0.0,72.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
94,2014-04-21 21:00:00,0,8.0,-1.0,1.0,,65.7090001106262,0.0,0.0,5.675,60.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
95,2014-04-22 10:00:00,1,7.0,1.0,,0.119565217391304,600.7929999828339,0.0,0.0,285.332,421.27500000000003,62.525,0.0,0.0,0.0,14.093,33.32,0.0,0.0,0.0,
96,2014-04-22 18:00:00,1,7.0,1.0,1.0,,466.4169993400572,0.0,1.0,103.42499999999998,262.081,0.0,0.0,0.0,0.0,0.0,100.71,0.0,0.0,0.0,
97,2014-04-23 09:00:00,2,7.0,2.0,1.0,0.0833333333333333,442.37399959564164,0.0,0.0,64.63499999999999,479.11699999999996,204.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
98,2014-04-23 21:00:00,2,7.0,-1.0,,0.0416666666666667,1118.990999937058,0.0,0.0,235.071,747.0509999999999,0.0,139.93,0.0,0.0,9.035,0.0,0.0,0.0,0.0,
99,2014-04-24 09:00:00,3,8.0,1.0,1.0,,179.7539999485013,0.0,1.0,81.06899999999999,80.53800000000001,0.0,0.0,0.0,0.0,0.0,18.024,0.0,0.0,0.0,
100,2014-04-24 18:00:00,3,5.0,1.0,0.0,0.0454545454545455,24.5610001087189,0.0,0.0,21.473000000000003,3.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
101,2014-04-25 10:00:00,4,7.0,1.0,0.0,0.0,1165.148999929428,0.0,0.0,49.431999999999995,251.39500000000004,345.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
102,2014-04-25 12:00:00,4,8.0,1.0,1.0,0.295454545454545,333.69499969482473,4.0,7.0,182.95600000000002,19.083,0.0,0.0,0.0,0.0,0.0,22.451,0.0,0.0,0.0,
103,2014-04-26 23:00:00,5,7.0,1.0,,0.419642857142857,55.5429999828339,0.0,0.0,0.914,49.566,0.0,0.0,0.0,0.0,5.046,0.0,0.0,0.0,0.0,
104,2014-04-27 15:00:00,6,7.0,1.0,1.0,0.0,167.2199995517732,2.0,0.0,46.066,121.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
105,2014-04-27 19:00:00,6,7.0,1.0,,,101.45000004768367,0.0,0.0,34.683,66.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
106,2014-04-29 11:00:00,1,8.0,1.0,1.0,0.142857142857143,209.3850002288816,8.0,2.0,25.145000000000003,15.659,0.0,0.0,0.0,0.0,0.0,168.114,0.0,0.0,0.0,
107,2014-04-29 15:00:00,1,7.0,1.0,1.0,,204.80100011825564,1.0,0.0,38.013,87.24000000000001,0.0,79.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
108,2014-04-29 21:00:00,1,7.0,-1.0,1.0,,1080.7080001831052,5.0,3.0,428.937,557.4110000000001,58.488,53.334,0.0,0.0,7.022,64.21700000000001,0.0,0.0,0.0,
109,2014-04-30 18:00:00,2,7.0,-1.0,1.0,0.0181818181818182,370.4890003204352,0.0,0.0,10.318,323.34999999999997,0.0,0.0,0.0,0.0,5.023,0.0,0.0,0.0,0.0,
110,2014-05-01 09:00:00,3,7.0,2.0,,,366.2650001049039,0.0,0.0,15.459,108.60900000000001,45.855999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
111,2014-05-01 16:00:00,3,7.0,1.0,1.0,0.178571428571429,35.2879998683929,1.0,0.0,35.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
112,2014-05-01 18:00:00,3,7.0,,,0.244444444444444,90.2870001792907,1.0,1.0,71.098,19.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
113,2014-05-02 14:00:00,4,7.0,1.0,,,706.9240005016331,2.0,0.0,130.36599999999999,342.399,94.374,0.0,0.0,0.0,0.0,139.14499999999998,0.0,0.0,0.0,
114,2014-05-04 19:00:00,6,8.0,2.0,1.0,,3103.1530003547678,3.0,0.0,1057.7090000000003,747.4910000000001,1066.7440000000001,29.127,0.0,0.0,0.0,640.7009999999999,124.535,0.0,0.0,
115,2014-05-04 20:00:00,6,7.0,1.0,1.0,0.09375,67.098000049591,0.0,0.0,105.53099999999999,73.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.114,13.048,
116,2014-05-05 09:00:00,0,7.0,-1.0,1.0,0.25,1204.3639993667596,0.0,0.0,89.112,128.814,904.613,0.0,0.0,0.0,15.073,66.412,0.0,0.0,0.0,
